user_id,city,avg_spend,order_frequency,veg_ratio,budget_segment,preferred_cuisines,last_order_ts
958,Bangalore,405.0,3.64,0.91,mid,South Indian;Continental;Burger,2024-07-27T15:06:48Z
959,Delhi,186.82,14.04,0.97,budget,Biryani,2024-12-18T16:19:25Z
960,Ahmedabad,232.66,2.43,0.15,budget,North Indian;Thai;Desserts,2024-12-20T16:52:50Z
961,Mumbai,624.52,3.08,0.77,premium,Healthy;North Indian;Chinese,2024-11-30T18:13:19Z
962,Hyderabad,161.21,2.1,0.05,budget,Burger,2024-10-13T12:17:15Z
963,Pune,551.72,10.29,0.8,premium,Burger;South Indian,2024-12-01T10:59:04Z
964,Mumbai,180.63,5.1,0.66,budget,North Indian,2024-12-06T07:21:35Z
965,Chennai,314.44,8.5,0.67,mid,Biryani,2024-12-03T12:20:04Z
966,Pune,473.13,5.39,0.68,mid,South Indian;North Indian;Desserts,2024-08-11T15:53:05Z
967,Delhi,200.0,4.17,0.74,mid,Healthy;North Indian,2024-11-28T11:26:33Z
968,Mumbai,184.57,4.45,0.78,budget,Biryani;Healthy,2024-08-07T13:26:35Z
969,Chennai,186.48,3.77,0.8,budget,Pizza;North Indian,2024-12-30T06:30:15Z
970,Jaipur,392.42,3.56,0.08,mid,South Indian;North Indian,2024-09-08T18:35:01Z
971,Jaipur,439.45,3.01,0.51,mid,North Indian,2024-11-15T04:56:28Z
972,Hyderabad,408.59,7.54,0.8,mid,South Indian;Continental,2024-12-23T17:09:40Z
973,Mumbai,297.1,3.83,0.76,mid,Thai,2024-11-29T10:24:15Z
974,Mumbai,156.86,7.34,0.05,budget,Continental;Burger,2024-10-31T11:44:16Z
975,Mumbai,467.42,4.48,0.1,mid,Chinese;Biryani;Pizza,2024-08-31T19:13:24Z
976,Delhi,227.59,3.17,0.36,mid,North Indian;South Indian,2024-09-14T09:19:43Z
977,Hyderabad,80.0,13.4,0.8,budget,Thai;Burger,2024-12-20T05:47:46Z
978,Mumbai,94.14,2.58,0.15,budget,Healthy,2024-08-19T11:36:51Z
979,Bangalore,167.99,10.78,0.89,budget,North Indian;South Indian,2024-11-12T06:01:24Z
980,Delhi,468.09,4.35,0.91,mid,Biryani;Desserts,2024-12-03T05:50:46Z
981,Kochi,854.81,7.09,0.84,premium,Healthy,2024-10-09T10:25:29Z
982,Delhi,205.71,1.29,0.34,budget,South Indian;North Indian;Desserts,2024-09-03T09:45:59Z
983,Mumbai,175.6,4.31,0.76,budget,Chinese,2024-10-07T16:27:54Z
984,Mumbai,292.48,3.11,0.04,mid,Pizza;Healthy,2024-10-07T07:06:23Z
985,Mumbai,332.76,6.25,0.89,mid,Biryani,2024-12-30T22:57:26Z
986,Mumbai,1028.5,4.89,0.87,premium,Chinese;Thai,2024-12-28T13:51:24Z
987,Mumbai,173.62,7.69,0.75,budget,Chinese;South Indian,2024-11-23T17:43:40Z
988,Delhi,375.72,2.29,0.74,mid,Biryani,2024-11-18T15:35:06Z
989,Mumbai,336.47,2.87,0.29,mid,Pizza;Continental,2024-11-20T11:21:25Z
990,Mumbai,156.85,4.15,0.51,budget,Burger;Thai;Chinese,2024-10-27T15:55:36Z
991,Hyderabad,409.82,2.41,0.57,mid,Continental,2024-09-22T14:41:05Z
992,Mumbai,119.5,6.41,0.45,budget,Biryani,2024-11-14T05:57:01Z
993,Delhi,142.63,3.12,0.03,budget,North Indian,2024-06-10T04:20:17Z
994,Mumbai,164.31,4.88,0.81,budget,Thai;Healthy;Desserts,2024-07-25T09:10:39Z
995,Hyderabad,359.85,2.55,0.6,mid,Pizza;Burger;Desserts,2024-05-13T12:37:50Z
996,Bangalore,119.6,2.31,0.5,budget,North Indian,2024-07-04T12:49:19Z
997,Delhi,396.1,8.19,0.84,mid,Continental;Pizza,2024-12-10T11:32:46Z
998,Hyderabad,441.51,7.97,0.01,mid,Biryani,2024-12-11T10:29:46Z
999,Chennai,175.12,0.99,0.6,budget,Chinese,2023-09-03T20:22:35Z
1000,Mumbai,228.99,2.2,0.35,budget,North Indian;South Indian,2024-11-28T12:17:12Z
1001,Mumbai,315.19,2.85,0.8,mid,Biryani,2024-09-09T04:39:14Z
1002,Pune,147.9,0.52,0.32,budget,North Indian;Burger,2024-06-11T11:38:29Z
1003,Mumbai,186.7,2.25,0.36,budget,Desserts;North Indian,2024-09-06T16:42:08Z
1004,Pune,792.74,5.88,0.07,premium,South Indian,2024-12-22T08:38:38Z
1005,Kolkata,175.19,13.0,0.99,budget,Chinese;Thai;Burger,2024-12-27T18:10:40Z
1006,Kolkata,397.3,2.96,0.56,mid,North Indian,2024-08-17T18:12:15Z
1007,Surat,620.88,5.93,0.82,premium,Healthy,2024-11-20T12:29:36Z
1008,Mumbai,253.25,2.04,0.34,mid,South Indian;Continental;Desserts,2024-09-23T13:55:39Z
1009,Mumbai,252.34,10.4,0.75,budget,North Indian;Burger,2024-12-02T01:50:36Z
1010,Mumbai,1224.42,1.1,0.17,premium,North Indian,2024-05-18T09:33:39Z
1011,Delhi,582.76,3.68,0.09,premium,Burger;North Indian;Pizza,2024-12-15T21:13:36Z
1012,Bangalore,369.2,2.2,0.61,mid,Healthy;South Indian,2024-12-30T17:24:59Z
1013,Surat,255.05,2.3,0.9,mid,North Indian;Chinese,2024-09-12T18:36:52Z
1014,Kolkata,529.69,7.47,0.59,mid,North Indian;Desserts;Biryani,2024-12-09T18:13:00Z
1015,Chennai,344.09,4.25,0.77,mid,Pizza;Desserts,2024-12-12T09:56:04Z
1016,Bangalore,364.14,2.65,0.26,mid,Continental;North Indian,2024-08-20T03:54:09Z
1017,Bangalore,454.18,3.54,0.8,mid,South Indian;Burger,2024-12-13T12:02:37Z
1018,Mumbai,436.33,5.05,0.94,mid,South Indian;Burger,2024-12-09T12:21:28Z
1019,Surat,141.91,1.31,0.95,budget,South Indian,2024-01-07T16:08:02Z
1020,Delhi,343.17,2.3,0.32,mid,Pizza;North Indian;Biryani,2024-08-09T21:00:17Z
1021,Delhi,780.45,13.69,0.04,premium,Continental,2024-12-28T07:07:09Z
1022,Delhi,587.62,2.23,0.58,premium,Burger;Chinese,2024-01-18T17:26:19Z
1023,Kolkata,169.07,6.67,0.63,budget,South Indian,2024-11-19T21:53:35Z
1024,Jaipur,244.77,3.83,0.96,budget,Chinese;North Indian,2024-07-15T18:54:38Z
1025,Mumbai,198.54,1.67,0.43,budget,Pizza;Thai,2024-12-07T16:03:35Z
1026,Mumbai,210.08,3.04,0.05,budget,North Indian,2024-04-03T18:23:29Z
1027,Delhi,441.58,0.98,0.73,mid,Continental;Biryani,2024-09-29T08:52:38Z
1028,Delhi,664.25,3.42,0.3,premium,Desserts,2024-12-14T08:44:13Z
1029,Delhi,202.7,0.85,0.71,budget,Biryani,2023-01-15T05:14:19Z
1030,Mumbai,142.84,2.8,0.28,budget,Pizza;North Indian;Chinese,2024-06-06T04:20:48Z
1031,Chennai,491.88,10.23,0.54,mid,Biryani;Pizza,2024-11-26T07:24:40Z
1032,Mumbai,427.81,3.49,0.26,mid,Thai,2024-09-18T10:20:28Z
1033,Bangalore,174.55,3.5,0.44,budget,Healthy;South Indian,2024-12-11T12:30:14Z
1034,Mumbai,434.67,11.82,0.18,mid,Healthy,2024-12-03T02:29:27Z
1035,Jaipur,219.67,6.97,0.92,budget,Chinese,2024-10-25T19:20:17Z
1036,Bangalore,888.76,4.8,1.0,premium,Desserts;Pizza,2024-11-24T18:44:56Z
1037,Mumbai,149.88,8.95,0.68,budget,Chinese;North Indian;Healthy,2024-12-29T18:24:09Z
1038,Chennai,550.0,5.84,0.42,premium,Burger;Desserts;North Indian,2024-11-10T16:14:00Z
1039,Mumbai,899.98,3.67,0.72,premium,Desserts;Pizza;North Indian,2024-12-20T16:20:08Z
1040,Mumbai,140.18,3.46,0.9,budget,South Indian;Pizza;North Indian,2024-11-25T16:55:29Z
1041,Hyderabad,333.69,3.16,0.01,mid,Continental,2024-08-03T11:21:44Z
1042,Lucknow,850.68,4.1,0.47,premium,Desserts;South Indian;North Indian,2024-11-16T06:55:49Z
1043,Mumbai,431.7,6.91,0.84,mid,North Indian;South Indian,2024-12-18T19:05:41Z
1044,Hyderabad,189.22,6.49,0.96,budget,Burger;Continental,2024-11-17T17:18:06Z
1045,Mumbai,353.74,2.88,0.27,mid,North Indian;Healthy,2024-12-10T19:05:14Z
1046,Kochi,722.13,3.14,0.19,premium,Burger;Biryani,2024-10-27T18:28:51Z
1047,Mumbai,481.99,2.42,0.19,mid,South Indian;Burger,2024-04-14T19:00:17Z
1048,Kolkata,619.44,1.41,0.96,premium,Healthy;North Indian;Thai,2024-07-10T05:01:57Z
1049,Pune,920.76,2.32,0.21,premium,Continental,2024-12-09T15:33:04Z
1050,Hyderabad,162.22,3.37,0.22,budget,North Indian;Pizza,2024-11-14T09:17:36Z
1051,Mumbai,276.58,2.02,0.25,mid,Burger;South Indian,2023-10-02T14:53:55Z
1052,Bangalore,867.95,1.99,0.4,premium,North Indian;Desserts,2024-12-14T14:41:14Z
1053,Mumbai,355.45,4.69,0.87,mid,South Indian;Chinese;Burger,2024-12-11T19:01:14Z
1054,Mumbai,470.39,5.51,0.21,mid,North Indian;South Indian;Pizza,2024-11-17T21:27:49Z
1055,Mumbai,281.81,2.05,0.46,mid,Burger,2024-12-11T16:38:41Z
1056,Bangalore,418.89,2.12,0.16,mid,Burger;Thai,2024-05-29T14:27:22Z
1057,Mumbai,573.79,1.82,0.89,premium,Pizza;South Indian,2024-10-16T18:48:02Z
1058,Hyderabad,291.98,6.07,0.15,mid,North Indian;Chinese,2024-11-23T11:23:28Z
1059,Kochi,346.81,2.06,0.1,mid,Healthy;North Indian;Continental,2024-05-23T13:14:10Z
1060,Mumbai,155.67,0.88,0.92,budget,Pizza;South Indian,2024-10-13T17:02:11Z
1061,Mumbai,265.24,2.6,0.01,mid,Thai;Biryani,2024-11-29T10:21:53Z
1062,Delhi,200.61,4.32,0.78,budget,Desserts;Burger;Biryani,2024-09-11T07:00:56Z
1063,Pune,84.52,1.77,0.02,budget,Continental;Desserts,2024-12-18T09:42:50Z
1064,Mumbai,539.9,2.22,0.27,mid,South Indian;North Indian;Burger,2024-07-01T08:42:23Z
1065,Delhi,172.68,3.96,0.3,budget,South Indian,2024-11-13T16:40:31Z
1066,Delhi,1030.51,4.34,0.41,premium,South Indian,2024-12-30T21:31:53Z
1067,Chennai,909.31,6.74,0.38,premium,Chinese;North Indian,2024-11-23T07:29:32Z
1068,Mumbai,193.08,4.09,0.76,budget,Chinese;Pizza;Thai,2024-10-24T17:11:14Z
1069,Kolkata,866.23,2.14,0.44,premium,South Indian,2024-08-31T15:11:46Z
1070,Kolkata,679.43,4.11,0.18,premium,Chinese,2024-10-28T17:48:30Z
1071,Mumbai,196.05,1.16,0.86,budget,Biryani;Chinese,2024-03-05T13:02:33Z
1072,Delhi,200.2,3.6,0.19,budget,South Indian,2024-11-26T14:44:59Z
1073,Kolkata,210.0,2.99,0.36,budget,Chinese;South Indian,2024-11-26T17:22:18Z
1074,Delhi,388.64,2.69,0.84,mid,Biryani,2024-12-03T13:56:29Z
1075,Surat,178.93,10.87,0.96,budget,Continental;Pizza;Biryani,2024-11-21T14:22:46Z
1076,Hyderabad,130.11,3.25,0.84,budget,Chinese,2024-10-01T07:38:27Z
1077,Kochi,136.78,1.18,0.26,budget,South Indian;North Indian,2024-08-24T15:36:24Z
1078,Chennai,285.52,3.6,0.22,mid,Desserts,2024-08-24T23:23:50Z
1079,Kolkata,202.69,0.99,0.41,budget,Thai;Biryani;North Indian,2024-05-24T16:22:39Z
1080,Delhi,163.05,1.56,0.52,budget,North Indian,2024-11-07T12:33:13Z
1081,Lucknow,187.52,7.56,0.6,budget,North Indian;South Indian;Desserts,2024-12-23T16:48:23Z
1082,Surat,169.81,2.99,0.86,budget,South Indian;Biryani,2024-10-28T18:27:13Z
1083,Mumbai,264.61,9.71,0.46,mid,Biryani;Chinese,2024-10-25T14:46:20Z
1084,Delhi,90.07,5.46,0.27,budget,South Indian,2024-12-07T16:35:04Z
1085,Delhi,356.93,4.24,0.65,mid,Chinese;Healthy,2024-12-10T15:07:02Z
1086,Bangalore,213.55,1.17,0.68,budget,North Indian;Biryani,2023-10-07T12:10:57Z
1087,Bangalore,170.1,1.21,0.22,budget,Chinese,2024-01-04T04:30:39Z
1088,Delhi,344.25,1.87,0.19,mid,Desserts;Thai,2024-09-12T21:16:20Z
1089,Bangalore,143.82,1.72,0.08,budget,Pizza;South Indian,2023-07-29T02:33:36Z
1090,Delhi,181.39,4.34,0.24,budget,Thai,2024-12-27T04:15:10Z
1091,Mumbai,177.59,6.43,0.81,budget,Desserts;Chinese;Healthy,2024-09-05T14:55:36Z
1092,Jaipur,268.64,1.24,0.19,budget,North Indian;Biryani,2024-09-21T11:51:39Z
1093,Kolkata,285.26,5.82,0.21,mid,Burger,2024-11-23T12:44:38Z
1094,Delhi,230.17,3.54,0.28,budget,Continental;North Indian;South Indian,2024-10-14T03:12:06Z
1095,Mumbai,193.78,2.97,0.19,budget,Continental;North Indian,2024-08-18T07:22:45Z
1096,Delhi,270.22,4.44,0.74,mid,North Indian;Pizza,2024-12-14T17:28:38Z
1097,Ahmedabad,215.61,5.22,0.41,budget,Desserts;Biryani;Pizza,2024-09-28T13:07:10Z
1098,Chennai,200.0,4.07,0.79,mid,Desserts,2024-12-09T15:25:24Z
1099,Kochi,175.14,5.07,0.93,budget,South Indian;Biryani,2024-11-28T21:56:36Z
1100,Kochi,295.53,1.56,0.87,mid,Pizza;Biryani,2024-01-12T19:40:06Z
1101,Ahmedabad,370.2,3.36,0.65,mid,Biryani;Chinese,2024-12-27T17:38:59Z
1102,Mumbai,920.17,3.21,0.86,premium,Healthy,2024-11-23T18:52:41Z
1103,Bangalore,386.39,6.22,0.99,mid,North Indian;South Indian,2024-12-13T16:21:27Z
1104,Delhi,302.91,3.07,0.64,mid,Chinese;Desserts,2024-12-08T09:15:44Z
1105,Mumbai,1024.27,7.33,0.23,premium,North Indian;Desserts,2024-12-14T18:09:43Z
1106,Mumbai,227.46,3.46,0.33,mid,South Indian;Continental,2024-06-08T15:12:36Z
1107,Mumbai,157.38,4.55,0.24,budget,North Indian;Chinese;Healthy,2024-12-03T20:21:19Z
1108,Mumbai,325.27,1.37,0.52,mid,North Indian,2024-02-10T06:32:20Z
1109,Delhi,132.39,5.62,0.4,budget,Chinese,2024-08-11T20:42:57Z
1110,Pune,185.67,1.6,0.88,budget,Desserts,2024-03-16T10:09:05Z
1111,Mumbai,309.42,5.74,0.84,mid,Biryani,2024-12-23T21:56:43Z
1112,Bangalore,187.72,2.17,0.66,budget,North Indian,2024-12-17T17:19:09Z
1113,Delhi,195.35,1.82,0.95,budget,South Indian,2024-07-10T02:35:30Z
1114,Mumbai,718.19,2.93,0.57,premium,Biryani;South Indian,2024-08-28T14:23:04Z
1115,Chennai,334.14,6.22,0.13,mid,Chinese;Healthy,2024-12-18T16:29:14Z
1116,Mumbai,99.47,2.85,0.23,budget,Biryani;Burger;Chinese,2024-10-26T17:38:48Z
1117,Pune,418.84,5.19,0.98,mid,North Indian;South Indian,2024-12-03T22:10:06Z
1118,Delhi,210.28,3.32,0.85,budget,Continental;Chinese,2024-01-09T20:42:47Z
1119,Bangalore,199.4,2.09,0.38,budget,North Indian;South Indian;Burger,2024-02-16T03:36:06Z
1120,Mumbai,193.62,0.8,0.92,budget,Pizza;Thai,2023-11-07T16:32:10Z
1121,Mumbai,731.06,1.25,0.51,premium,Burger;Thai,2024-09-08T14:14:10Z
1122,Hyderabad,466.05,1.61,0.36,mid,Burger;North Indian,2024-12-02T09:38:44Z
1123,Kolkata,146.46,1.83,0.37,budget,Healthy,2024-02-29T06:52:01Z
1124,Delhi,198.14,1.33,0.87,budget,South Indian,2024-07-04T17:15:40Z
1125,Mumbai,169.14,8.32,0.08,budget,Burger;South Indian;North Indian,2024-12-19T18:26:07Z
1126,Mumbai,203.23,3.16,0.44,budget,Chinese;South Indian,2024-12-20T17:09:10Z
1127,Mumbai,116.35,2.24,0.83,budget,South Indian;North Indian,2024-12-02T15:55:56Z
1128,Mumbai,325.42,2.55,0.55,mid,North Indian,2024-12-23T14:18:17Z
1129,Pune,941.67,1.72,0.23,premium,Chinese;Desserts,2024-10-31T21:03:38Z
1130,Mumbai,493.5,2.91,0.64,mid,Burger;North Indian,2024-08-05T03:26:34Z
1131,Surat,159.78,1.37,0.15,budget,North Indian,2024-09-28T12:03:10Z
1132,Hyderabad,362.68,1.57,0.55,mid,North Indian;Burger,2023-04-04T07:18:18Z
1133,Bangalore,412.76,2.1,0.62,mid,Thai;Pizza,2024-05-13T08:41:19Z
1134,Bangalore,153.62,1.82,0.9,budget,Desserts;North Indian;Continental,2024-09-12T11:40:44Z
1135,Mumbai,314.15,1.79,0.78,mid,South Indian;North Indian,2024-05-12T15:58:04Z
1136,Hyderabad,465.51,5.93,0.1,mid,Healthy;North Indian,2024-10-02T18:05:40Z
1137,Mumbai,217.21,4.75,0.52,budget,Continental;Biryani;South Indian,2024-12-06T06:39:25Z
1138,Pune,366.1,3.9,0.82,mid,South Indian,2024-11-12T16:52:47Z
1139,Mumbai,322.64,8.3,0.18,mid,North Indian;Pizza,2024-10-18T09:23:46Z
1140,Chennai,677.54,4.51,0.94,premium,Continental;North Indian,2024-12-19T07:53:35Z
1141,Delhi,289.42,4.71,0.89,budget,South Indian;Chinese,2024-12-09T09:04:24Z
1142,Bangalore,234.96,1.0,0.52,budget,Burger,2024-08-28T15:40:59Z
1143,Surat,166.36,6.86,0.78,budget,North Indian;Desserts,2024-11-20T12:40:54Z
1144,Mumbai,217.82,3.66,0.73,budget,Biryani;South Indian,2024-09-27T22:22:56Z
1145,Kolkata,182.98,4.44,0.23,budget,South Indian;Desserts,2024-12-21T15:33:00Z
1146,Lucknow,656.88,1.22,0.45,premium,North Indian;Desserts,
1147,Pune,500.0,2.77,0.58,premium,South Indian;Continental;Biryani,2024-09-02T12:34:39Z
1148,Mumbai,330.5,13.53,0.79,mid,Burger,2024-11-12T19:03:50Z
1149,Mumbai,875.17,3.88,0.89,premium,North Indian;Biryani,2024-12-10T17:12:48Z
1150,Delhi,227.87,4.26,0.37,budget,Continental;Pizza,2024-06-07T13:16:48Z
1151,Delhi,956.04,2.76,0.73,premium,Chinese;North Indian,2024-10-29T02:54:40Z
1152,Mumbai,209.29,3.12,0.61,budget,Healthy;North Indian,2024-10-17T18:59:14Z
1153,Mumbai,366.85,7.52,0.09,mid,Thai,2024-12-12T18:44:31Z
1154,Mumbai,202.49,4.03,0.36,budget,Continental;Chinese,2024-08-25T16:17:01Z
1155,Delhi,347.06,3.28,0.03,mid,North Indian,2024-12-29T08:22:35Z
1156,Mumbai,227.04,2.29,0.18,mid,Chinese;North Indian,2024-11-24T06:50:26Z
1157,Mumbai,104.7,4.16,0.81,budget,Burger;South Indian,2024-12-24T17:37:45Z
1158,Delhi,168.43,2.11,0.58,budget,South Indian;North Indian;Thai,2024-05-24T03:19:27Z
1159,Pune,499.61,4.79,0.91,mid,South Indian;Thai;Pizza,2024-09-16T04:16:39Z
1160,Pune,925.04,5.03,0.32,premium,South Indian,2024-12-14T15:34:19Z
1161,Mumbai,160.16,4.21,0.42,budget,South Indian;North Indian,2024-11-27T14:30:34Z
1162,Mumbai,253.36,6.66,0.99,mid,Burger;Thai,2024-12-01T11:00:31Z
1163,Pune,330.29,10.7,0.29,mid,Burger,2024-12-21T15:23:09Z
1164,Delhi,439.61,1.85,0.04,mid,Biryani,
1165,Delhi,724.06,8.15,0.49,premium,North Indian,2024-12-25T18:34:14Z
1166,Surat,690.36,2.26,0.86,premium,Desserts,2024-11-19T17:45:20Z
1167,Kolkata,534.96,4.02,0.89,mid,Desserts,2024-12-09T13:45:33Z
1168,Kolkata,194.85,4.61,0.07,budget,Desserts;Chinese,2024-07-16T14:14:08Z
1169,Bangalore,191.06,4.92,0.16,budget,Chinese;Biryani;Continental,2024-12-21T15:04:04Z
1170,Ahmedabad,126.63,4.96,0.27,budget,Burger,2024-09-17T10:07:51Z
1171,Mumbai,405.98,1.66,0.73,mid,Burger;South Indian,2024-09-26T09:28:50Z
1172,Delhi,324.55,2.93,0.72,mid,South Indian;Burger,2024-09-27T04:46:07Z
1173,Pune,358.78,1.69,0.5,mid,Pizza;Burger,2024-12-02T20:05:52Z
1174,Surat,1085.67,7.24,0.69,premium,Pizza;North Indian,2024-11-09T12:44:05Z
1175,Delhi,156.5,4.61,0.65,budget,South Indian;North Indian;Chinese,2024-12-19T12:43:19Z
1176,Bangalore,229.93,7.51,0.57,budget,Pizza;North Indian;Healthy,2024-12-26T06:36:36Z
1177,Kolkata,202.14,5.67,0.23,budget,South Indian,2024-12-08T08:52:30Z
1178,Lucknow,345.59,2.83,0.92,mid,Burger;North Indian;Pizza,2024-08-13T22:54:00Z
1179,Mumbai,618.34,3.45,0.66,premium,Biryani,2024-12-07T06:19:20Z
1180,Pune,905.34,2.44,0.64,premium,Biryani;North Indian;South Indian,2024-08-31T07:25:20Z
1181,Mumbai,198.46,5.15,0.81,budget,South Indian;Chinese,2024-12-23T03:50:46Z
1182,Mumbai,200.0,3.67,0.09,mid,Pizza;Desserts,2024-11-16T07:56:56Z
1183,Jaipur,216.53,6.61,0.43,budget,Biryani;Pizza,2024-08-01T17:53:41Z
1184,Lucknow,179.66,5.62,0.94,budget,North Indian,2024-12-19T16:55:36Z
1185,Mumbai,168.74,5.53,0.87,budget,Continental,2024-11-13T20:16:53Z
1186,Delhi,348.36,5.57,0.5,mid,Burger;South Indian,2024-12-21T10:35:52Z
1187,Delhi,438.27,3.04,0.06,mid,South Indian;Chinese,2024-11-05T08:39:41Z
1188,Hyderabad,428.99,1.23,0.0,mid,Burger;Thai,2024-11-17T18:43:07Z
1189,Mumbai,297.99,2.31,0.38,mid,Thai;South Indian,2024-09-15T16:23:07Z
1190,Mumbai,336.88,2.86,0.56,mid,North Indian,2024-04-02T17:55:40Z
1191,Mumbai,170.68,1.49,0.91,budget,Burger,
1192,Mumbai,573.47,5.7,0.16,premium,Continental;Burger,2024-12-28T11:58:55Z
1193,Mumbai,1170.11,3.38,0.34,premium,Thai;South Indian,2024-03-08T08:41:11Z
1194,Kolkata,212.72,1.77,0.21,budget,Biryani;Burger;North Indian,2024-05-25T12:12:17Z
1195,Chennai,306.05,4.15,0.17,mid,Biryani,2024-12-30T07:15:04Z
1196,Jaipur,159.59,2.61,0.35,budget,North Indian,2024-10-15T18:06:10Z
1197,Hyderabad,162.13,5.9,0.84,budget,Burger;North Indian;Thai,2024-10-20T07:42:37Z
1198,Hyderabad,488.65,2.5,0.65,mid,Biryani;Desserts;Pizza,2024-11-23T16:36:08Z
1199,Bangalore,160.64,2.72,0.44,budget,North Indian;Desserts,2024-12-23T10:15:05Z
1200,Pune,600.0,3.87,0.79,mid,Chinese,2024-11-03T12:26:57Z
1201,Delhi,435.97,5.45,0.46,mid,North Indian;Healthy,2024-10-06T16:15:56Z
1202,Jaipur,438.09,2.68,0.84,mid,North Indian;Burger,2024-08-06T16:12:06Z
1203,Ahmedabad,844.0,2.31,0.67,premium,Continental;Pizza,2024-11-14T12:48:59Z
1204,Kolkata,208.66,1.32,0.46,budget,North Indian;Chinese,2024-09-21T09:02:16Z
1205,Mumbai,112.05,6.15,0.82,budget,Desserts,2024-04-17T15:34:49Z
1206,Bangalore,489.93,2.12,0.31,mid,North Indian;Pizza,2024-10-30T13:44:19Z
1207,Mumbai,224.4,2.67,0.57,budget,Biryani,2024-08-09T09:25:06Z
1208,Pune,842.17,11.8,0.56,premium,Burger;North Indian,2024-10-06T22:58:10Z
1209,Hyderabad,149.75,5.3,0.94,budget,Thai,2024-10-24T14:35:30Z
1210,Chennai,129.89,2.09,0.67,budget,North Indian;South Indian,2024-08-14T14:56:46Z
1211,Mumbai,191.39,13.81,0.15,budget,South Indian;Chinese,2024-12-24T01:13:07Z
1212,Delhi,397.4,6.98,0.99,mid,Continental;Burger;Chinese,2024-12-22T21:39:44Z
1213,Kolkata,329.87,1.28,0.56,mid,Desserts,2024-09-05T17:35:36Z
1214,Ahmedabad,204.38,2.47,0.32,budget,Biryani;Burger,2024-08-13T06:22:37Z
1215,Delhi,164.84,5.22,0.99,budget,Pizza;Desserts,2024-12-26T08:40:17Z
1216,Mumbai,128.42,1.94,0.76,budget,Continental;Pizza;Thai,2024-12-07T12:36:40Z
1217,Ahmedabad,367.32,2.05,0.14,mid,Biryani;North Indian;South Indian,2024-11-28T16:03:31Z
1218,Delhi,186.43,7.0,0.47,budget,South Indian;Pizza,2024-12-22T23:36:12Z
1219,Delhi,169.17,3.68,0.48,budget,Desserts,2024-10-05T09:44:07Z
1220,Jaipur,196.85,1.69,0.96,budget,North Indian;Biryani;Burger,2024-12-16T14:58:28Z
1221,Mumbai,518.71,1.37,0.5,mid,North Indian,2023-12-28T08:59:38Z
1222,Ahmedabad,356.24,9.12,0.96,mid,Chinese;Burger,2024-11-28T17:04:43Z
1223,Delhi,318.45,3.08,0.95,mid,South Indian,2024-03-29T10:49:34Z
1224,Mumbai,487.67,5.41,0.49,mid,Pizza;South Indian,2024-07-21T18:37:43Z
1225,Delhi,465.78,5.88,0.65,mid,Healthy;Burger,2024-08-17T10:54:33Z
1226,Chennai,154.28,3.56,0.84,budget,North Indian,2024-12-28T19:32:48Z
1227,Mumbai,147.01,1.78,0.2,budget,Biryani;South Indian,2024-12-30T11:56:15Z
1228,Bangalore,195.95,3.19,0.92,budget,Chinese;Thai,2024-09-17T10:21:32Z
1229,Hyderabad,179.03,2.1,0.19,budget,South Indian;Burger,2024-11-22T04:52:51Z
1230,Hyderabad,441.15,2.89,0.86,mid,Biryani;North Indian;Chinese,2024-10-04T21:29:29Z
1231,Delhi,137.45,3.91,0.17,budget,Healthy,2024-11-09T16:51:27Z
1232,Mumbai,1059.55,1.32,0.05,premium,South Indian,2024-07-17T16:10:13Z
1233,Jaipur,649.19,1.91,0.42,premium,Pizza;Burger;Chinese,2024-09-21T16:45:11Z
1234,Mumbai,952.87,4.56,0.1,premium,Healthy;South Indian,2024-11-18T17:08:29Z
1235,Delhi,208.6,6.27,0.52,budget,Desserts,2024-08-02T16:57:57Z
1236,Ahmedabad,347.43,11.18,0.79,mid,Biryani;Burger,2024-12-17T07:08:59Z
1237,Ahmedabad,674.37,5.24,0.21,premium,Healthy;Desserts,2024-10-14T08:45:40Z
1238,Delhi,322.68,5.61,0.16,mid,South Indian;North Indian;Biryani,2024-12-24T15:51:17Z
1239,Bangalore,638.85,3.37,0.54,premium,North Indian;Biryani;South Indian,2024-12-01T21:00:36Z
1240,Lucknow,159.83,5.61,0.64,budget,Biryani,2024-10-05T04:56:01Z
1241,Mumbai,333.63,1.57,0.98,mid,Pizza;South Indian;Biryani,2023-01-29T08:38:12Z
1242,Surat,100.51,1.36,0.02,budget,Desserts;South Indian,2024-10-11T03:01:12Z
1243,Chennai,420.7,2.77,0.11,mid,South Indian,2024-12-24T12:23:28Z
1244,Delhi,197.86,3.0,0.75,budget,Desserts,2024-01-21T18:53:44Z
1245,Bangalore,388.65,7.22,0.16,mid,North Indian;Biryani,2024-12-17T16:44:57Z
1246,Delhi,386.81,4.34,0.88,mid,North Indian;South Indian,2024-12-12T10:11:20Z
1247,Bangalore,304.2,3.05,0.01,mid,North Indian;Thai,2024-07-09T21:59:36Z
1248,Surat,569.14,6.13,0.08,mid,Pizza,2024-12-18T09:46:16Z
1249,Hyderabad,330.22,1.72,0.51,mid,North Indian;Continental;South Indian,2024-12-12T17:40:39Z
1250,Pune,880.74,3.61,0.38,premium,North Indian;South Indian,2024-11-06T11:46:28Z
1251,Delhi,209.91,2.93,0.55,budget,North Indian;Biryani,2024-08-26T16:02:17Z
