item_id,restaurant_id,name,category,price,is_veg,popularity_score,image_url
1117,221,Chicken Tikka Kebab,starter,270,0,54.42,https://images.unsplash.com/photo-1606491956689-2ea866880c84?w=300&q=80
1118,221,Mirchi Ka Salan,side,130,1,40.63,https://images.unsplash.com/photo-1589302168068-964664d93cb0?w=300&q=80
1119,221,Boondi Raita,side,55,1,57.39,https://images.unsplash.com/photo-1546833999-b9f581a1996d?w=300&q=80
1120,221,Onion Cucumber Raita,side,50,1,89.35,https://images.unsplash.com/photo-1546833999-b9f581a1996d?w=300&q=80
1121,221,Coke 330ml,drink,90,1,21.94,https://images.unsplash.com/photo-1622483767028-3f66f32aef97?w=300&q=80
1122,221,Diet Coke Can,drink,135,1,73.19,https://images.unsplash.com/photo-1622483767028-3f66f32aef97?w=300&q=80
1123,222,Chocolate Brownie,dessert,130,1,60.03,https://images.unsplash.com/photo-1603513361099-2eeb2be05c86?w=300&q=80
1124,222,Belgian Waffle,dessert,240,1,48.72,https://images.unsplash.com/photo-1562376552-0d1f143c08f1?w=300&q=80
1125,222,Red Velvet Cupcake,dessert,110,1,83.9,https://images.unsplash.com/photo-1614707267537-b85aaf00c4b7?w=300&q=80
1126,222,Vanilla Ice Cream,dessert,100,1,20.06,https://images.unsplash.com/photo-1551024601-bec78aea704b?w=300&q=80
1127,222,Cold Coffee,drink,190,1,76.5,https://images.unsplash.com/photo-1461023058943-07fcbe16d735?w=300&q=80
1128,223,Masala Dosa,main,170,1,40.66,https://images.unsplash.com/photo-1589301760014-d929f39ce9b0?w=300&q=80
1129,223,Idli Sambar,starter,140,1,61.47,https://images.unsplash.com/photo-1610192244261-3f3388cd26f3?w=300&q=80
1130,223,Medu Vada,starter,120,1,84.03,https://images.unsplash.com/photo-1626804475297-4160fab1ccfa?w=300&q=80
1131,223,Filter Coffee,drink,50,1,78.36,https://images.unsplash.com/photo-1521302200778-33500795e128?w=300&q=80
1132,224,Chicken Dum Biryani,main,359,0,38.61,https://images.unsplash.com/photo-1563379091339-03b21ab4a4f8?w=300&q=80
1133,224,Mutton Zafrani Biryani,main,379,0,99.79,https://images.unsplash.com/photo-1631515243349-e0cb75fb8d3a?w=300&q=80
1134,224,Paneer Special Biryani,main,229,1,87.93,https://images.unsplash.com/photo-1505253758473-96b7015fcd40?w=300&q=80
1135,224,Chicken Tikka Kebab,starter,280,0,12.51,https://images.unsplash.com/photo-1606491956689-2ea866880c84?w=300&q=80
1136,224,Mirchi Ka Salan,side,80,1,62.98,https://images.unsplash.com/photo-1589302168068-964664d93cb0?w=300&q=80
1137,224,Boondi Raita,side,35,1,46.51,https://images.unsplash.com/photo-1546833999-b9f581a1996d?w=300&q=80
1138,224,Onion Cucumber Raita,side,120,1,41.73,https://images.unsplash.com/photo-1546833999-b9f581a1996d?w=300&q=80
1139,224,Coke 330ml,drink,50,1,52.3,https://images.unsplash.com/photo-1622483767028-3f66f32aef97?w=300&q=80
1140,224,Diet Coke Can,drink,95,1,23.63,https://images.unsplash.com/photo-1622483767028-3f66f32aef97?w=300&q=80
1141,225,Dal Baati Churma,main,410,1,39.77,https://images.unsplash.com/photo-1544026229-2ceec1a86827?w=300&q=80
1142,225,Laal Maas,main,470,0,95.46,https://images.unsplash.com/photo-1604908176997-125f25cc6f3d?w=300&q=80
1143,225,Gatte Ki Sabzi,side,200,1,50.55,https://images.unsplash.com/photo-1589302168068-964664d93cb0?w=300&q=80
1144,225,Jaljeera,drink,110,1,49.88,https://images.unsplash.com/photo-1622483767028-3f66f32aef97?w=300&q=80
1145,226,Hakka Noodles,main,189,1,50.95,https://images.unsplash.com/photo-1585032226651-759b368d7246?w=300&q=80
1146,226,Chilli Chicken,starter,299,0,78.82,https://images.unsplash.com/photo-1525755662778-989d0524087e?w=300&q=80
1147,226,Veg Manchurian,starter,219,1,77.12,https://images.unsplash.com/photo-1585937421612-70a008356fbe?w=300&q=80
1148,226,Burnt Garlic Fried Rice,main,280,1,15.12,https://images.unsplash.com/photo-1512058564366-18510be2db19?w=300&q=80
1149,227,Chicken Alfredo Pasta,main,360,0,53.14,https://images.unsplash.com/photo-1621996346565-e3dbc646d9a9?w=300&q=80
1150,227,Fish and Chips,main,350,0,51.44,https://images.unsplash.com/photo-1555396273-367ea4eb4db5?w=300&q=80
1151,227,Mushroom Risotto,main,360,1,33.45,https://images.unsplash.com/photo-1529042410759-befb1204b468?w=300&q=80
1152,227,Lemon Iced Tea,drink,120,1,19.38,https://images.unsplash.com/photo-1498654877395-865dcbf0802c?w=300&q=80
1153,228,Masala Dosa,main,100,1,55.42,https://images.unsplash.com/photo-1589301760014-d929f39ce9b0?w=300&q=80
1154,228,Idli Sambar,starter,140,1,54.64,https://images.unsplash.com/photo-1610192244261-3f3388cd26f3?w=300&q=80
1155,228,Medu Vada,starter,140,1,22.41,https://images.unsplash.com/photo-1626804475297-4160fab1ccfa?w=300&q=80
1156,228,Filter Coffee,drink,60,1,26.34,https://images.unsplash.com/photo-1521302200778-33500795e128?w=300&q=80
1157,229,Hakka Noodles,main,159,1,89.24,https://images.unsplash.com/photo-1585032226651-759b368d7246?w=300&q=80
1158,229,Chilli Chicken,starter,249,0,63.84,https://images.unsplash.com/photo-1525755662778-989d0524087e?w=300&q=80
1159,229,Veg Manchurian,starter,189,1,30.54,https://images.unsplash.com/photo-1585937421612-70a008356fbe?w=300&q=80
1160,229,Burnt Garlic Fried Rice,main,230,1,39.95,https://images.unsplash.com/photo-1512058564366-18510be2db19?w=300&q=80
1161,230,Chicken Alfredo Pasta,main,300,0,45.89,https://images.unsplash.com/photo-1621996346565-e3dbc646d9a9?w=300&q=80
1162,230,Fish and Chips,main,410,0,22.69,https://images.unsplash.com/photo-1555396273-367ea4eb4db5?w=300&q=80
1163,230,Mushroom Risotto,main,390,1,38.06,https://images.unsplash.com/photo-1529042410759-befb1204b468?w=300&q=80
1164,230,Lemon Iced Tea,drink,100,1,82.0,https://images.unsplash.com/photo-1498654877395-865dcbf0802c?w=300&q=80
1165,231,Masala Dosa,main,150,1,88.59,https://images.unsplash.com/photo-1589301760014-d929f39ce9b0?w=300&q=80
1166,231,Idli Sambar,starter,50,1,22.55,https://images.unsplash.com/photo-1610192244261-3f3388cd26f3?w=300&q=80
1167,231,Medu Vada,starter,140,1,60.68,https://images.unsplash.com/photo-1626804475297-4160fab1ccfa?w=300&q=80
1168,231,Filter Coffee,drink,50,1,54.44,https://images.unsplash.com/photo-1521302200778-33500795e128?w=300&q=80
1169,232,Kosha Mangsho,main,460,0,51.85,https://images.unsplash.com/photo-1604908176997-125f25cc6f3d?w=300&q=80
1170,232,Fish Curry,main,310,0,32.44,https://images.unsplash.com/photo-1596797038530-2c107229654b?w=300&q=80
1171,232,Luchi,side,20,1,47.26,https://images.unsplash.com/photo-1589301760014-d929f39ce9b0?w=300&q=80
1172,232,Rosogolla,dessert,90,1,70.06,https://images.unsplash.com/photo-1551024601-bec78aea704b?w=300&q=80
1173,233,Dal Baati Churma,main,370,1,96.13,https://images.unsplash.com/photo-1544026229-2ceec1a86827?w=300&q=80
1174,233,Laal Maas,main,470,0,61.82,https://images.unsplash.com/photo-1604908176997-125f25cc6f3d?w=300&q=80
1175,233,Gatte Ki Sabzi,side,190,1,63.59,https://images.unsplash.com/photo-1589302168068-964664d93cb0?w=300&q=80
1176,233,Jaljeera,drink,70,1,66.82,https://images.unsplash.com/photo-1622483767028-3f66f32aef97?w=300&q=80
1177,234,Masala Dosa,main,90,1,46.12,https://images.unsplash.com/photo-1589301760014-d929f39ce9b0?w=300&q=80
1178,234,Idli Sambar,starter,120,1,59.36,https://images.unsplash.com/photo-1610192244261-3f3388cd26f3?w=300&q=80
1179,234,Medu Vada,starter,100,1,46.81,https://images.unsplash.com/photo-1626804475297-4160fab1ccfa?w=300&q=80
1180,234,Filter Coffee,drink,60,1,76.16,https://images.unsplash.com/photo-1521302200778-33500795e128?w=300&q=80
1181,235,Pani Puri,starter,50,1,94.22,https://images.unsplash.com/photo-1606491956689-2ea866880c84?w=300&q=80
1182,235,Pav Bhaji,main,170,1,86.85,https://images.unsplash.com/photo-1589301760014-d929f39ce9b0?w=300&q=80
1183,235,Vada Pav,starter,20,1,36.71,https://images.unsplash.com/photo-1626804475297-4160fab1ccfa?w=300&q=80
1184,235,Masala Chai,drink,30,1,27.97,https://images.unsplash.com/photo-1544026229-2ceec1a86827?w=300&q=80
1185,236,Chicken Dum Biryani,main,329,0,40.76,https://images.unsplash.com/photo-1563379091339-03b21ab4a4f8?w=300&q=80
1186,236,Mutton Zafrani Biryani,main,389,0,42.04,https://images.unsplash.com/photo-1631515243349-e0cb75fb8d3a?w=300&q=80
1187,236,Paneer Special Biryani,main,209,1,51.9,https://images.unsplash.com/photo-1505253758473-96b7015fcd40?w=300&q=80
1188,236,Chicken Tikka Kebab,starter,240,0,28.65,https://images.unsplash.com/photo-1606491956689-2ea866880c84?w=300&q=80
1189,236,Mirchi Ka Salan,side,50,1,52.47,https://images.unsplash.com/photo-1589302168068-964664d93cb0?w=300&q=80
1190,236,Boondi Raita,side,55,1,35.28,https://images.unsplash.com/photo-1546833999-b9f581a1996d?w=300&q=80
1191,236,Onion Cucumber Raita,side,130,1,60.96,https://images.unsplash.com/photo-1546833999-b9f581a1996d?w=300&q=80
1192,236,Coke 330ml,drink,60,1,52.92,https://images.unsplash.com/photo-1622483767028-3f66f32aef97?w=300&q=80
1193,236,Diet Coke Can,drink,65,1,64.68,https://images.unsplash.com/photo-1622483767028-3f66f32aef97?w=300&q=80
1194,237,Gujarati Thali,main,430,1,23.95,https://images.unsplash.com/photo-1613069150035-7d52f6b8c9df?w=300&q=80
1195,237,Khaman Dhokla,starter,140,1,26.56,https://images.unsplash.com/photo-1563379091339-03b21ab4a4f8?w=300&q=80
1196,237,Thepla,side,50,1,96.86,https://images.unsplash.com/photo-1589301760014-d929f39ce9b0?w=300&q=80
1197,237,Chaash,drink,20,1,56.62,https://images.unsplash.com/photo-1498654877395-865dcbf0802c?w=300&q=80
1198,238,Chicken Dum Biryani,main,259,0,57.94,https://images.unsplash.com/photo-1563379091339-03b21ab4a4f8?w=300&q=80
1199,238,Mutton Zafrani Biryani,main,409,0,32.0,https://images.unsplash.com/photo-1631515243349-e0cb75fb8d3a?w=300&q=80
1200,238,Paneer Special Biryani,main,239,1,72.19,https://images.unsplash.com/photo-1505253758473-96b7015fcd40?w=300&q=80
1201,238,Chicken Tikka Kebab,starter,280,0,77.38,https://images.unsplash.com/photo-1606491956689-2ea866880c84?w=300&q=80
1202,238,Mirchi Ka Salan,side,90,1,37.23,https://images.unsplash.com/photo-1589302168068-964664d93cb0?w=300&q=80
1203,238,Boondi Raita,side,85,1,78.9,https://images.unsplash.com/photo-1546833999-b9f581a1996d?w=300&q=80
1204,238,Onion Cucumber Raita,side,110,1,86.04,https://images.unsplash.com/photo-1546833999-b9f581a1996d?w=300&q=80
1205,238,Coke 330ml,drink,20,1,58.86,https://images.unsplash.com/photo-1622483767028-3f66f32aef97?w=300&q=80
1206,238,Diet Coke Can,drink,75,1,17.32,https://images.unsplash.com/photo-1622483767028-3f66f32aef97?w=300&q=80
1207,239,Chocolate Brownie,dessert,170,1,61.16,https://images.unsplash.com/photo-1603513361099-2eeb2be05c86?w=300&q=80
1208,239,Belgian Waffle,dessert,230,1,54.77,https://images.unsplash.com/photo-1562376552-0d1f143c08f1?w=300&q=80
1209,239,Red Velvet Cupcake,dessert,100,1,22.77,https://images.unsplash.com/photo-1614707267537-b85aaf00c4b7?w=300&q=80
1210,239,Vanilla Ice Cream,dessert,90,1,84.76,https://images.unsplash.com/photo-1551024601-bec78aea704b?w=300&q=80
1211,239,Cold Coffee,drink,200,1,83.03,https://images.unsplash.com/photo-1461023058943-07fcbe16d735?w=300&q=80
1212,240,Chicken Dum Biryani,main,289,0,78.05,https://images.unsplash.com/photo-1563379091339-03b21ab4a4f8?w=300&q=80
1213,240,Mutton Zafrani Biryani,main,459,0,16.46,https://images.unsplash.com/photo-1631515243349-e0cb75fb8d3a?w=300&q=80
1214,240,Paneer Special Biryani,main,209,1,11.07,https://images.unsplash.com/photo-1505253758473-96b7015fcd40?w=300&q=80
1215,240,Chicken Tikka Kebab,starter,210,0,83.88,https://images.unsplash.com/photo-1606491956689-2ea866880c84?w=300&q=80
1216,240,Mirchi Ka Salan,side,120,1,73.84,https://images.unsplash.com/photo-1589302168068-964664d93cb0?w=300&q=80
1217,240,Boondi Raita,side,135,1,25.49,https://images.unsplash.com/photo-1546833999-b9f581a1996d?w=300&q=80
1218,240,Onion Cucumber Raita,side,100,1,67.38,https://images.unsplash.com/photo-1546833999-b9f581a1996d?w=300&q=80
1219,240,Coke 330ml,drink,20,1,10.85,https://images.unsplash.com/photo-1622483767028-3f66f32aef97?w=300&q=80
1220,240,Diet Coke Can,drink,105,1,19.08,https://images.unsplash.com/photo-1622483767028-3f66f32aef97?w=300&q=80
1221,241,Kosha Mangsho,main,510,0,41.32,https://images.unsplash.com/photo-1604908176997-125f25cc6f3d?w=300&q=80
1222,241,Fish Curry,main,380,0,67.67,https://images.unsplash.com/photo-1596797038530-2c107229654b?w=300&q=80
1223,241,Luchi,side,90,1,13.72,https://images.unsplash.com/photo-1589301760014-d929f39ce9b0?w=300&q=80
1224,241,Rosogolla,dessert,40,1,53.92,https://images.unsplash.com/photo-1551024601-bec78aea704b?w=300&q=80
1225,242,Chicken Dum Biryani,main,289,0,14.46,https://images.unsplash.com/photo-1563379091339-03b21ab4a4f8?w=300&q=80
1226,242,Mutton Zafrani Biryani,main,399,0,80.65,https://images.unsplash.com/photo-1631515243349-e0cb75fb8d3a?w=300&q=80
1227,242,Paneer Special Biryani,main,299,1,55.31,https://images.unsplash.com/photo-1505253758473-96b7015fcd40?w=300&q=80
1228,242,Chicken Tikka Kebab,starter,210,0,68.88,https://images.unsplash.com/photo-1606491956689-2ea866880c84?w=300&q=80
1229,242,Mirchi Ka Salan,side,140,1,20.17,https://images.unsplash.com/photo-1589302168068-964664d93cb0?w=300&q=80
1230,242,Boondi Raita,side,115,1,33.14,https://images.unsplash.com/photo-1546833999-b9f581a1996d?w=300&q=80
1231,242,Onion Cucumber Raita,side,120,1,16.4,https://images.unsplash.com/photo-1546833999-b9f581a1996d?w=300&q=80
1232,242,Coke 330ml,drink,50,1,31.77,https://images.unsplash.com/photo-1622483767028-3f66f32aef97?w=300&q=80
1233,242,Diet Coke Can,drink,115,1,20.05,https://images.unsplash.com/photo-1622483767028-3f66f32aef97?w=300&q=80
1234,243,Margherita Pizza,main,349,1,21.89,https://images.unsplash.com/photo-1513104890138-7c749659a591?w=300&q=80
1235,243,Pepperoni Pizza,main,529,0,44.97,https://images.unsplash.com/photo-1628840042765-356cda07504e?w=300&q=80
1236,243,Farmhouse Pizza,main,449,1,12.46,https://images.unsplash.com/photo-1574071318508-1cbbab50d00c?w=300&q=80
1237,243,Garlic Breadsticks,starter,119,1,40.44,https://images.unsplash.com/photo-1573140247632-f8fd74997d5c?w=300&q=80
1238,243,Choco Lava Cake,dessert,150,1,78.52,https://images.unsplash.com/photo-1551024601-bec78aea704b?w=300&q=80
1239,244,Chicken Alfredo Pasta,main,360,0,73.67,https://images.unsplash.com/photo-1621996346565-e3dbc646d9a9?w=300&q=80
1240,244,Fish and Chips,main,390,0,33.31,https://images.unsplash.com/photo-1555396273-367ea4eb4db5?w=300&q=80
1241,244,Mushroom Risotto,main,350,1,89.6,https://images.unsplash.com/photo-1529042410759-befb1204b468?w=300&q=80
1242,244,Lemon Iced Tea,drink,90,1,46.33,https://images.unsplash.com/photo-1498654877395-865dcbf0802c?w=300&q=80
1243,245,Masala Dosa,main,140,1,85.93,https://images.unsplash.com/photo-1589301760014-d929f39ce9b0?w=300&q=80
1244,245,Idli Sambar,starter,60,1,25.98,https://images.unsplash.com/photo-1610192244261-3f3388cd26f3?w=300&q=80
1245,245,Medu Vada,starter,130,1,81.23,https://images.unsplash.com/photo-1626804475297-4160fab1ccfa?w=300&q=80
1246,245,Filter Coffee,drink,90,1,57.58,https://images.unsplash.com/photo-1521302200778-33500795e128?w=300&q=80
1247,246,Quinoa Salad bowl,main,260,1,88.25,https://images.unsplash.com/photo-1512621776951-a57141f2eefd?w=300&q=80
1248,246,Grilled Chicken Breast,main,309,0,85.77,https://images.unsplash.com/photo-1626082927389-6cd097cdc6ec?w=300&q=80
1249,246,Avocado Toast,starter,219,1,20.77,https://images.unsplash.com/photo-1588137378633-dea1336ce1e2?w=300&q=80
1250,246,Green Detox Juice,drink,169,1,87.28,https://images.unsplash.com/photo-1622483767028-3f66f32aef97?w=300&q=80
1251,247,Masala Dosa,main,100,1,46.24,https://images.unsplash.com/photo-1589301760014-d929f39ce9b0?w=300&q=80
1252,247,Idli Sambar,starter,50,1,88.98,https://images.unsplash.com/photo-1610192244261-3f3388cd26f3?w=300&q=80
1253,247,Medu Vada,starter,150,1,20.39,https://images.unsplash.com/photo-1626804475297-4160fab1ccfa?w=300&q=80
1254,247,Filter Coffee,drink,70,1,96.8,https://images.unsplash.com/photo-1521302200778-33500795e128?w=300&q=80
1255,248,Penne Arrabbiata,main,270,1,46.1,https://images.unsplash.com/photo-1621996346565-e3dbc646d9a9?w=300&q=80
1256,248,Spicy Salami Pizza,main,510,0,20.82,https://images.unsplash.com/photo-1628840042765-356cda07504e?w=300&q=80
1257,248,Garlic Bread With Cheese,starter,190,1,45.61,https://images.unsplash.com/photo-1573140247632-f8fd74997d5c?w=300&q=80
1258,248,Tiramisu,dessert,220,1,48.79,https://images.unsplash.com/photo-1571115177098-24ec2b6e57a5?w=300&q=80
1259,249,Chicken Dum Biryani,main,359,0,35.77,https://images.unsplash.com/photo-1563379091339-03b21ab4a4f8?w=300&q=80
1260,249,Mutton Zafrani Biryani,main,379,0,98.82,https://images.unsplash.com/photo-1631515243349-e0cb75fb8d3a?w=300&q=80
1261,249,Paneer Special Biryani,main,219,1,92.98,https://images.unsplash.com/photo-1505253758473-96b7015fcd40?w=300&q=80
1262,249,Chicken Tikka Kebab,starter,210,0,68.17,https://images.unsplash.com/photo-1606491956689-2ea866880c84?w=300&q=80
1263,249,Mirchi Ka Salan,side,50,1,68.87,https://images.unsplash.com/photo-1589302168068-964664d93cb0?w=300&q=80
1264,249,Boondi Raita,side,75,1,84.53,https://images.unsplash.com/photo-1546833999-b9f581a1996d?w=300&q=80
1265,249,Onion Cucumber Raita,side,90,1,11.99,https://images.unsplash.com/photo-1546833999-b9f581a1996d?w=300&q=80
1266,249,Coke 330ml,drink,40,1,20.63,https://images.unsplash.com/photo-1622483767028-3f66f32aef97?w=300&q=80
1267,249,Diet Coke Can,drink,125,1,96.03,https://images.unsplash.com/photo-1622483767028-3f66f32aef97?w=300&q=80
1268,250,Hakka Noodles,main,209,1,73.02,https://images.unsplash.com/photo-1585032226651-759b368d7246?w=300&q=80
1269,250,Chilli Chicken,starter,289,0,99.73,https://images.unsplash.com/photo-1525755662778-989d0524087e?w=300&q=80
1270,250,Veg Manchurian,starter,229,1,33.99,https://images.unsplash.com/photo-1585937421612-70a008356fbe?w=300&q=80
1271,250,Burnt Garlic Fried Rice,main,230,1,38.98,https://images.unsplash.com/photo-1512058564366-18510be2db19?w=300&q=80
1272,251,Chocolate Brownie,dessert,200,1,87.66,https://images.unsplash.com/photo-1603513361099-2eeb2be05c86?w=300&q=80
1273,251,Belgian Waffle,dessert,250,1,48.72,https://images.unsplash.com/photo-1562376552-0d1f143c08f1?w=300&q=80
1274,251,Red Velvet Cupcake,dessert,170,1,62.91,https://images.unsplash.com/photo-1614707267537-b85aaf00c4b7?w=300&q=80
1275,251,Vanilla Ice Cream,dessert,70,1,81.93,https://images.unsplash.com/photo-1551024601-bec78aea704b?w=300&q=80
1276,251,Cold Coffee,drink,150,1,48.16,https://images.unsplash.com/photo-1461023058943-07fcbe16d735?w=300&q=80
1277,252,Kosha Mangsho,main,460,0,49.56,https://images.unsplash.com/photo-1604908176997-125f25cc6f3d?w=300&q=80
1278,252,Fish Curry,main,330,0,55.05,https://images.unsplash.com/photo-1596797038530-2c107229654b?w=300&q=80
1279,252,Luchi,side,80,1,41.47,https://images.unsplash.com/photo-1589301760014-d929f39ce9b0?w=300&q=80
1280,252,Rosogolla,dessert,60,1,82.98,https://images.unsplash.com/photo-1551024601-bec78aea704b?w=300&q=80
1281,253,Kosha Mangsho,main,410,0,68.27,https://images.unsplash.com/photo-1604908176997-125f25cc6f3d?w=300&q=80
1282,253,Fish Curry,main,330,0,67.23,https://images.unsplash.com/photo-1596797038530-2c107229654b?w=300&q=80
1283,253,Luchi,side,80,1,73.87,https://images.unsplash.com/photo-1589301760014-d929f39ce9b0?w=300&q=80
1284,253,Rosogolla,dessert,20,1,33.99,https://images.unsplash.com/photo-1551024601-bec78aea704b?w=300&q=80
1285,254,Chicken Dum Biryani,main,259,0,76.59,https://images.unsplash.com/photo-1563379091339-03b21ab4a4f8?w=300&q=80
1286,254,Mutton Zafrani Biryani,main,439,0,21.02,https://images.unsplash.com/photo-1631515243349-e0cb75fb8d3a?w=300&q=80
1287,254,Paneer Special Biryani,main,309,1,23.23,https://images.unsplash.com/photo-1505253758473-96b7015fcd40?w=300&q=80
1288,254,Chicken Tikka Kebab,starter,190,0,55.37,https://images.unsplash.com/photo-1606491956689-2ea866880c84?w=300&q=80
